responseT,ProbLeft,ContrastR-L,Correct,Rowindex,SessionChange,StatusChange
1.8885000000000216,0.5,1.0,-1.0,54,0,0
0.5199999999999818,0.1999999999999999,-1.0,-1.0,55,0,0
1.314200000000028,0.3,1.0,-1.0,56,0,0
1.738800000000083,0.3,-1.0,1.0,57,0,0
1.5730000000000928,0.3,0.5,1.0,58,0,0
3.070600000000013,0.5,0.5,-1.0,59,0,0
4.285100000000057,0.3,0.5,-1.0,60,0,0
0.5737000000001444,0.3,-0.5,1.0,61,0,0
1.95699999999988,0.5,1.0,-1.0,62,0,0
0.5207000000000335,0.5,-0.5,-1.0,63,0,0
1.4284000000000106,0.3,1.0,-1.0,64,0,0
3.031899999999979,0.5,0.5,-1.0,65,0,0
0.6815000000001419,0.1999999999999999,-1.0,1.0,66,0,0
0.2789000000000214,0.3,1.0,-1.0,67,0,0
1.464300000000094,0.0999999999999999,1.0,1.0,68,0,0
1.4153000000001157,0.0999999999999999,1.0,-1.0,69,0,0
0.9628000000000156,0.5,0.5,-1.0,70,0,0
0.8700000000001182,0.5,1.0,-1.0,71,0,0
1.322900000000118,0.1999999999999999,1.0,-1.0,72,0,0
1.0160000000000764,0.3,1.0,1.0,73,0,0
1.725100000000111,0.3,1.0,-1.0,74,0,0
0.4609000000000378,0.0999999999999999,-1.0,1.0,75,0,0
3.434499999999844,0.5,1.0,-1.0,76,0,0
0.3944999999998799,0.0,1.0,-1.0,77,0,0
0.6938000000000102,0.0,1.0,-1.0,78,0,0
0.4265000000000327,0.0,1.0,1.0,79,0,0
0.2613000000001193,0.5,1.0,1.0,80,0,0
0.4565000000000054,0.5,1.0,-1.0,81,0,0
1.168100000000095,0.5,1.0,1.0,82,0,0
2.548700000000053,0.4,0.5,-1.0,83,0,0
1.3588999999999487,0.4,-0.5,1.0,84,0,0
1.1218000000001211,0.5,-0.5,1.0,85,0,0
0.2604000000001178,0.5,0.5,1.0,86,0,0
1.420799999999872,0.5,-1.0,1.0,87,0,0
3.936500000000024,0.5,-0.5,-1.0,88,0,0
1.997200000000248,0.5,1.0,-1.0,89,0,0
1.1199000000001431,0.5,-0.5,1.0,90,0,0
2.7540999999998803,0.4,1.0,-1.0,91,0,0
1.9467999999999392,0.5,1.0,-1.0,92,0,0
3.539999999999964,0.5,1.0,-1.0,93,0,0
4.556100000000001,0.5,-0.5,1.0,94,0,0
4.656499999999994,0.5,0.5,-1.0,95,0,0
3.6341999999999928,0.0999999999999999,-0.5,1.0,96,0,0
10.333699999999991,0.5,0.5,1.0,97,0,0
2.4399999999999977,0.5,1.0,-1.0,98,0,0
0.677899999999994,0.1999999999999999,1.0,-1.0,99,0,0
2.8114999999999952,0.0999999999999999,1.0,-1.0,100,0,0
1.863999999999976,0.3,-1.0,1.0,101,0,0
2.7807000000000244,0.4,1.0,-1.0,102,0,0
2.4419000000000324,0.5,1.0,1.0,103,0,0
0.872600000000034,0.4,1.0,-1.0,104,0,0
2.004900000000021,0.5,0.5,-1.0,105,0,0
1.076599999999985,0.5,-0.5,1.0,106,0,0
3.8558000000000447,0.5,0.5,-1.0,107,0,0
1.6376000000000204,0.5,0.5,-1.0,108,0,0
1.1422999999999206,0.4,0.5,1.0,109,0,0
2.515299999999911,0.5,0.5,-1.0,110,0,0
2.553200000000004,0.5,-0.5,1.0,111,0,0
9.9247,0.5,-1.0,1.0,112,0,0
8.17330000000004,0.3,0.5,-1.0,113,0,0
2.9128999999999934,0.5,1.0,-1.0,114,0,0
3.868899999999997,0.5,-0.5,-1.0,115,0,0
3.565899999999999,0.5,1.0,-1.0,116,0,0
1.3222000000000094,0.3,1.0,-1.0,117,0,0
2.6815999999999747,0.3,1.0,-1.0,118,0,0
0.3083000000000027,0.3,-1.0,1.0,119,0,0
4.371700000000004,0.3,1.0,1.0,120,0,0
0.6835000000000093,0.5,1.0,-1.0,121,0,0
4.9845000000000255,0.1999999999999999,1.0,-1.0,122,0,0
1.7019000000000233,0.0999999999999999,-1.0,-1.0,123,0,0
3.9517000000000166,0.0999999999999999,-1.0,1.0,124,0,0
2.4288999999999987,0.5,1.0,1.0,125,0,0
0.7909999999999968,0.5,-1.0,-1.0,126,0,0
4.852300000000014,0.3,1.0,-1.0,127,0,0
1.3893999999999949,0.3,1.0,-1.0,128,0,0
1.144299999999987,0.5,-1.0,-1.0,129,0,0
1.0100999999999942,0.5,1.0,1.0,130,0,0
2.0272999999999968,0.0999999999999999,-1.0,1.0,131,0,0
9.5962,0.5,0.5,-1.0,132,0,0
4.634399999999999,0.9,-0.5,1.0,133,0,0
34.7671,0.5,-1.0,1.0,134,0,0
4.132600000000011,0.7,-0.5,1.0,135,0,0
0.3736999999999852,0.1999999999999999,-0.5,-1.0,136,0,0
2.8981999999999744,0.1999999999999999,0.5,1.0,137,0,0
2.0108999999999924,0.5,0.5,1.0,138,0,0
1.424099999999953,0.5,1.0,-1.0,139,0,0
0.3071999999999661,0.3,-0.5,1.0,140,0,0
1.2986000000000786,0.5,-0.5,-1.0,141,0,0
0.3505000000000109,0.1999999999999999,-0.5,1.0,142,0,0
1.1049000000000433,0.5,-1.0,1.0,143,0,0
1.4156000000000404,0.5,-1.0,1.0,144,0,0
0.7349999999999,0.5,-0.5,1.0,145,0,0
1.503700000000208,0.5,0.5,-1.0,146,0,0
3.439599999999928,0.5,1.0,-1.0,147,0,0
3.5578000000000003,0.5,-0.5,1.0,148,0,0
2.86649999999986,0.0999999999999999,-1.0,1.0,149,0,0
2.178100000000086,0.5,0.5,1.0,150,0,0
1.2550000000001091,0.5,-1.0,-1.0,151,0,0
3.340099999999893,0.3,1.0,-1.0,152,0,0
2.934199999999919,0.3,1.0,-1.0,153,0,0
0.6370999999999185,0.0999999999999999,1.0,-1.0,154,0,0
0.8402000000000953,0.5,-0.5,1.0,155,0,0
1.557800000000043,0.4,-1.0,1.0,156,0,0
9.763699999999517,0.8,-1.0,1.0,157,0,0
3.663599999999974,0.5,1.0,-1.0,158,0,0
2.253199999999879,0.1999999999999999,1.0,-1.0,159,0,0
1.550799999999981,0.5,-1.0,-1.0,160,0,0
5.752299999999991,0.6,1.0,1.0,161,0,0
4.128100000000018,0.5,1.0,-1.0,162,0,0
7.602999999999952,0.4,-1.0,-1.0,163,0,0
1.748199999999997,0.1999999999999999,0.5,-1.0,164,0,0
20.1644,0.6,0.5,1.0,165,0,0
0.5520999999999958,0.5,0.5,-1.0,166,0,0
2.3174999999999955,0.7,1.0,1.0,167,0,0
2.121700000000033,0.4,-1.0,1.0,168,0,0
1.0506000000000313,0.5,-0.5,1.0,169,0,0
0.3014000000000578,0.4,0.5,1.0,170,0,0
0.6289000000000442,0.5,0.5,-1.0,171,0,0
0.8854000000001179,0.5,0.5,-1.0,172,0,0
0.9731000000000448,0.1999999999999999,0.5,1.0,173,0,0
0.2778999999999882,0.5,-1.0,-1.0,174,0,0
0.7709000000000401,0.4,1.0,1.0,175,0,0
0.5563000000000216,0.5,1.0,1.0,176,0,0
6.109399999999994,0.5,0.5,-1.0,177,0,0
0.8494000000000028,0.5,-0.5,1.0,178,0,0
2.6375999999999635,0.5,1.0,-1.0,179,0,0
1.201599999999985,0.5,-1.0,-1.0,180,0,0
3.644200000000012,0.3,0.5,-1.0,181,0,0
1.911299999999983,0.4,1.0,-1.0,182,0,0
0.3933000000000106,0.5,0.5,1.0,183,0,0
0.6930999999999585,0.1999999999999999,1.0,-1.0,184,0,0
0.6135000000001583,0.5,-0.5,-1.0,185,0,0
0.6391999999996187,0.5,-1.0,1.0,186,0,0
1.876100000000406,0.5,-0.5,-1.0,187,0,0
1.031300000000016,0.4,-0.5,1.0,188,0,0
30.7479000000003,0.5,-0.5,1.0,189,0,0
0.9158999999999652,0.5,-1.0,-1.0,190,0,0
6.929899999999179,0.6,1.0,1.0,191,0,0
2.541200000000572,0.5,-0.5,1.0,192,0,0
1.307400000000598,0.5,-1.0,1.0,193,0,0
4.011199999999917,0.5,0.5,1.0,194,0,0
8.071500000000015,0.5,1.0,-1.0,195,0,0
7.02179999999953,0.5,1.0,-1.0,196,0,0
0.3926999999994223,0.5,-1.0,1.0,197,0,0
0.413300000000163,0.5,-0.5,1.0,198,0,0
6.375,0.5,0.5,-1.0,199,0,0
20.91389999999956,0.8,0.5,-1.0,200,0,0
0.9465000000000146,0.4,-0.5,1.0,201,0,0
3.3567000000002736,0.5,0.5,1.0,202,0,0
0.8629000000000815,0.5,-1.0,1.0,203,0,0
5.782100000000355,0.5,0.5,1.0,204,0,0
1.5237999999999374,0.5,1.0,1.0,205,0,0
5.691499999999905,0.5,-0.5,1.0,206,0,0
1.3986999999997352,0.5,0.5,1.0,207,0,0
2.49330000000009,0.5,-0.5,-1.0,208,0,0
1.253299999999399,0.5,-1.0,1.0,209,0,0
39.08410000000004,0.5,-0.5,-1.0,210,0,0
2.3869000000004235,0.5,-0.5,-1.0,211,0,0
0.5112999999992098,0.6,0.5,-1.0,212,0,0
0.6031000000002678,0.5,0.5,-1.0,213,0,0
19.000299999999697,0.4,0.5,-1.0,214,0,0
60.03490000000056,0.3,0.5,-1.0,215,0,0
10.893799999999828,0.3,0.5,-1.0,216,0,0
2.223399999999856,0.3,-0.5,1.0,217,0,0
0.7194999999992433,0.5,-0.5,-1.0,218,0,0
1.410899999999856,0.4,0.5,1.0,219,0,0
5.033599999999751,0.5,-1.0,1.0,220,0,0
0.6990000000005239,0.5,-1.0,1.0,221,0,0
13.809399999999188,0.7,-0.5,-1.0,222,0,0
4.055299999999988,0.5,0.5,1.0,223,0,0
5.492000000000189,0.5,-0.5,-1.0,224,0,0
4.545100000000275,0.5,1.0,-1.0,225,0,0
0.8134000000000015,0.4,-1.0,1.0,226,0,0
3.378099999999904,0.5,1.0,1.0,227,0,0
0.5141999999996187,0.5,-0.5,1.0,228,0,0
1.02179999999953,0.5,-1.0,1.0,229,0,0
8.029700000000048,0.5,1.0,1.0,230,0,0
1.061899999999696,0.5,-1.0,1.0,231,0,0
41.71469999999954,0.4,-1.0,-1.0,232,0,0
5.255299999999807,0.5,1.0,-1.0,233,0,0
5.181700000000092,0.6,-1.0,-1.0,234,0,0
30.41160000000036,0.5,1.0,-1.0,235,0,0
7.705800000000636,0.5,0.5,1.0,236,0,0
2.411699999999655,0.5,0.5,1.0,237,0,0
0.605199999999968,0.6,-1.0,1.0,238,0,0
0.7908999999999651,0.5,-1.0,-1.0,239,0,0
0.4417999999996027,0.5,-1.0,-1.0,240,0,0
0.3356999999996333,0.7,-1.0,1.0,241,0,0
37.72730000000047,0.5,-0.5,-1.0,242,0,0
8.903400000000147,0.5,-1.0,-1.0,243,0,0
3.940599999999904,0.6,-0.5,1.0,244,0,0
0.4413999999997031,0.7,-1.0,1.0,245,0,0
1.0919999999996437,0.6,-0.5,-1.0,246,0,0
0.8989000000001397,0.5,-0.5,-1.0,247,0,0
3.4156999999995605,0.5,-0.5,1.0,248,0,0
2.1607999999996537,0.5,-0.5,-1.0,249,0,0
48.42169999999987,0.6,-0.5,1.0,250,0,0
20.26139999999941,0.5,1.0,-1.0,251,0,0
2.7577999999994063,0.5,-0.5,-1.0,252,0,0
0.4313000000001921,0.5,-1.0,1.0,253,0,0
0.7166999999999462,0.5,-0.5,1.0,254,0,0
16.511999999999716,0.7,-1.0,1.0,255,0,0
6.991899999999987,0.5,-0.5,1.0,256,0,0
17.746100000000297,0.5,-1.0,1.0,257,0,0
3.964799999999741,0.5,1.0,1.0,258,0,0
31.379100000000108,0.5,-0.5,-1.0,259,0,0
3.659599999999955,0.5,0.5,1.0,260,0,0
0.7897000000002663,0.5,1.0,1.0,261,0,0
2.718900000000758,0.5,1.0,1.0,262,0,0
4.448599999999715,0.5,1.0,1.0,263,0,0
0.3247000000001208,0.5,-1.0,1.0,264,0,0
1.8288000000002285,0.5,-1.0,-1.0,265,0,0
2.018100000000232,0.5,1.0,1.0,266,0,0
2.83429999999953,0.4,1.0,-1.0,267,0,0
0.1449000000002342,0.3,1.0,-1.0,268,0,0
0.751299999999901,0.3,-1.0,-1.0,269,0,0
44.42779999999948,0.4,1.0,1.0,270,0,0
0.4160000000001673,0.5,-1.0,1.0,271,0,0
1.1417999999994208,0.5,-0.5,-1.0,272,0,0
3.026799999999639,0.5,-0.5,-1.0,273,0,0
0.9970000000002984,0.6,0.5,1.0,274,0,0
4.45010000000002,0.5,1.0,1.0,275,0,0
8.421200000000681,0.4,1.0,-1.0,276,0,0
4.585900000000038,0.5,-1.0,1.0,277,0,0
1.238299999999981,0.8,-0.5,-1.0,278,0,0
17.624700000000303,0.8,-0.5,-1.0,279,0,0
0.5090000000000146,0.1999999999999999,1.0,-1.0,280,0,0
1.3227999999999156,0.1999999999999999,1.0,1.0,281,0,0
1.926600000000008,0.5,0.5,1.0,282,0,0
0.4225999999998748,0.5,-1.0,1.0,283,0,0
1.8944000000001324,0.5,-1.0,1.0,284,0,0
0.6610000000000582,0.5,-0.5,1.0,285,0,0
1.758100000000013,0.5,1.0,-1.0,286,0,0
1.0498999999999796,0.5,0.5,-1.0,287,0,0
4.104000000000269,0.5,-0.5,1.0,288,0,0
0.5007999999997992,0.5,-1.0,1.0,289,0,0
0.7399999999997817,0.5,-1.0,1.0,290,0,0
0.7150999999994383,0.5,-0.5,1.0,291,0,0
0.7680000000000291,0.5,-1.0,-1.0,292,0,0
10.447599999999513,0.4,-1.0,1.0,293,0,0
20.762800000000425,0.5,1.0,1.0,294,0,0
0.6388999999999214,0.5,-0.5,-1.0,295,0,0
0.2539999999999054,0.5,0.5,-1.0,296,0,0
0.7074000000002343,0.5,-1.0,1.0,297,0,0
35.91029999999955,0.4,0.5,-1.0,298,0,0
0.7762000000000171,0.3,1.0,-1.0,299,0,0
4.353500000000167,0.5,1.0,1.0,300,0,0
0.6889000000001033,0.3,-1.0,-1.0,301,0,0
1.0001000000002025,0.5,1.0,-1.0,302,0,0
0.3822000000000116,0.1999999999999999,-1.0,1.0,303,0,0
2.3927000000001044,0.5,-0.5,1.0,304,0,0
0.4802999999999429,0.5,-0.5,1.0,305,0,0
2.236200000000053,0.5,0.5,1.0,306,0,0
0.6829999999999927,0.5,1.0,1.0,307,0,0
0.6009999999998854,0.3,1.0,1.0,308,0,0
1.4371000000001004,0.5,-0.5,1.0,309,0,0
0.9530999999999494,0.5,0.5,-1.0,310,0,0
2.661399999999958,0.3,0.5,1.0,311,0,0
2.341799999999921,0.5,1.0,-1.0,312,0,0
0.7678000000000793,0.3,1.0,-1.0,313,0,0
1.945199999999886,0.5,1.0,-1.0,314,0,0
0.476699999999937,0.1999999999999999,-1.0,1.0,315,0,0
1.057800000000043,0.3,1.0,-1.0,316,0,0
0.8442999999999756,0.3,1.0,-1.0,317,0,0
2.626899999999978,0.5,1.0,-1.0,318,0,0
0.6138999999998305,0.4,-1.0,1.0,319,0,0
1.595599999999877,0.5,-0.5,1.0,320,0,0
0.4719000000000051,0.5,-1.0,1.0,321,0,0
1.4680000000000746,0.3,1.0,-1.0,322,0,0
0.7524999999995998,0.5,-0.5,-1.0,323,0,0
34.1265999999996,0.6,0.5,-1.0,324,0,0
19.57170000000042,0.6,0.5,1.0,325,0,0
1.2397000000000844,0.5,-1.0,-1.0,326,0,0
0.365099999999984,0.7,-1.0,-1.0,327,0,0
1.6200000000008004,0.8,1.0,-1.0,328,0,0
0.5245999999997366,0.7,-1.0,-1.0,329,0,0
53.8122999999996,0.7,-1.0,-1.0,330,0,0
7.055000000000291,0.8,-1.0,-1.0,331,0,0
7.654299999999239,0.8,-1.0,1.0,332,0,0
1.2890999999999622,0.5,-0.5,-1.0,333,0,0
1.3438999999998489,0.5,0.5,1.0,334,0,0
30.67659999999978,0.8,-0.5,-1.0,335,0,0
4.226399999999558,0.8,-0.5,1.0,336,0,0
0.7481000000007043,0.5,-1.0,-1.0,337,0,0
38.404199999999946,0.8,-1.0,1.0,338,0,0
2.519399999999223,0.5,0.5,1.0,339,0,0
7.902399999999943,0.5,0.5,1.0,340,0,0
4.8979000000008455,0.7,0.5,1.0,341,0,0
9.452499999999418,0.5,-0.5,-1.0,342,0,0
0.4921000000003914,0.5,-1.0,-1.0,343,0,0
1.456699999999728,0.6,1.0,1.0,344,0,0
0.6952000000001135,0.8,-1.0,-1.0,345,0,0
0.5344000000004598,0.5,-1.0,-1.0,346,0,0
1.0991999999996551,0.5,1.0,1.0,347,0,0
0.7583000000004176,0.5,-0.5,-1.0,348,0,0
3.0468999999993684,0.4,0.5,1.0,349,0,0
8.736499999999978,0.5,1.0,1.0,350,0,0
0.4413000000004103,0.5,-1.0,1.0,351,0,0
0.6309999999994034,0.5,-1.0,1.0,352,0,0
0.6864999999997963,0.5,-1.0,1.0,353,0,0
0.619499999999789,0.5,-1.0,-1.0,354,0,0
1.789199999999255,0.7,-1.0,1.0,355,0,0
7.081299999999828,0.8,-1.0,1.0,356,0,0
0.8519999999998618,0.5,1.0,-1.0,357,0,0
4.294899999999871,0.5,-0.5,1.0,358,0,0
5.314900000000307,0.5,-0.5,-1.0,359,0,0
3.045900000000074,0.5,1.0,1.0,360,0,0
1.5518000000001848,0.5,0.5,1.0,361,0,0
2.2727999999997337,0.5,0.5,1.0,362,0,0
6.004699999999502,0.5,0.5,-1.0,363,0,0
4.547600000000784,0.5,-0.5,-1.0,364,0,0
3.0812999999998283,0.5,-0.5,1.0,365,0,0
0.6474000000007436,0.5,-1.0,1.0,366,0,0
0.9816000000000712,0.0999999999999999,-1.0,-1.0,367,0,0
2.129600000000209,0.7,-0.5,1.0,368,0,0
0.4764000000004671,0.5,-0.5,1.0,369,0,0
1.1068999999997686,0.5,-1.0,-1.0,370,0,0
2.613299999999981,0.0999999999999999,0.5,1.0,371,0,0
2.004500000000008,0.3,1.0,-1.0,372,0,0
1.715599999999995,0.5,0.5,-1.0,373,0,0
1.2897000000002663,0.3,-0.5,1.0,374,0,0
1.1381000000001222,0.5,1.0,-1.0,375,0,0
0.4785000000001673,0.1999999999999999,-1.0,1.0,376,0,0
0.9081999999998516,0.5,-0.5,-1.0,377,0,0
1.897099999999682,0.1999999999999999,-0.5,1.0,378,0,0
0.9546999999997752,0.5,1.0,-1.0,379,0,0
0.3188999999997577,0.3,0.5,-1.0,380,0,0
0.3930999999997766,0.5,0.5,-1.0,381,0,0
0.3081999999999425,0.4,-0.5,1.0,382,0,0
0.6329999999998108,0.3,-0.5,-1.0,383,0,0
1.3153999999999542,0.6,-1.0,1.0,384,0,0
2.0629000000003543,0.5,-1.0,1.0,385,0,0
1.2210000000000036,0.5,1.0,1.0,386,0,0
2.033500000000004,0.5,1.0,-1.0,387,0,0
0.3114999999997963,0.5,1.0,1.0,388,0,0
0.4747999999999592,0.5,-1.0,1.0,389,0,0
1.3018999999999323,0.5,0.5,-1.0,390,0,0
3.6199000000001433,0.4,0.5,1.0,391,0,0
1.6395000000002256,0.3,0.5,1.0,392,0,0
0.6323999999999614,0.5,-1.0,1.0,393,0,0
2.689100000000053,0.5,1.0,1.0,394,0,0
3.0818999999996777,0.4,0.5,-1.0,395,0,0
0.3092000000001462,0.1999999999999999,-1.0,1.0,396,0,0
0.8605000000002292,0.5,0.5,1.0,397,0,0
0.57549999999992,0.5,-1.0,1.0,398,0,0
0.5662999999999556,0.5,0.5,-1.0,399,0,0
1.1464000000000851,0.3,0.5,-1.0,400,0,0
0.7360000000003311,0.3,-0.5,-1.0,401,0,0
0.3721000000000458,0.4,-0.5,1.0,402,0,0
3.385600000000068,0.5,1.0,1.0,403,0,0
1.8595000000000248,0.5,0.5,-1.0,404,0,0
0.7059999999996762,0.3,0.5,-1.0,405,0,0
1.389999999999873,0.3,0.5,-1.0,406,0,0
0.9432999999999084,0.3,0.5,-1.0,407,0,0
3.063100000000304,0.5,-1.0,-1.0,408,0,0
0.9492000000000188,0.3,1.0,1.0,409,0,0
0.4528999999997722,0.4,1.0,1.0,410,0,0
2.4427999999998065,0.5,-1.0,-1.0,411,0,0
2.3092999999998938,0.5,1.0,1.0,412,0,0
0.6433999999999287,0.5,-0.5,1.0,413,0,0
2.31880000000001,0.5,0.5,-1.0,414,0,0
0.425499999999829,0.4,-0.5,1.0,415,0,0
0.663600000000315,0.5,-0.5,1.0,416,0,0
2.244599999999992,0.5,0.5,1.0,417,0,0
3.123000000000048,0.5,0.5,-1.0,418,0,0
2.7687000000000808,0.5,1.0,1.0,419,0,0
0.586699999999837,0.5,-0.5,1.0,420,0,0
1.5479999999997744,0.5,0.5,-1.0,421,0,0
0.4503999999997177,0.1999999999999999,0.5,-1.0,422,0,0
2.148800000000392,0.0999999999999999,0.5,-1.0,423,0,0
5.551699999999983,0.0999999999999999,0.5,-1.0,424,0,0
0.5246999999999389,0.0999999999999999,-0.5,1.0,425,0,0
2.0398999999997613,0.5,0.5,-1.0,426,0,0
2.5034999999998035,0.5,0.5,1.0,427,0,0
1.5126000000000204,0.5,0.5,1.0,428,0,0
2.411899999999605,0.5,1.0,-1.0,429,0,0
1.1496999999999389,0.1999999999999999,1.0,1.0,430,0,0
0.3297000000002299,0.5,0.5,-1.0,431,0,0
0.329200000000128,0.3,0.5,-1.0,432,0,0
1.7539999999999054,0.3,0.5,-1.0,433,0,0
0.6863000000003012,0.5,1.0,1.0,434,0,0
0.6666000000000167,0.1999999999999999,-1.0,1.0,435,0,0
1.3182000000001608,0.4,1.0,1.0,436,0,0
0.450800000000072,0.5,-1.0,1.0,437,0,0
4.349999999999909,0.3,0.5,1.0,438,0,0
0.5230999999998858,0.5,1.0,-1.0,439,0,0
4.614999999999782,0.3,0.5,-1.0,440,0,0
0.9266999999999824,0.5,-1.0,1.0,441,0,0
1.4954999999999927,0.3,0.5,-1.0,442,0,0
1.3114000000000487,0.3,-0.5,-1.0,443,0,0
0.9592999999999848,0.5,1.0,-1.0,444,0,0
0.2966000000001259,0.5,1.0,-1.0,445,0,0
0.768500000000131,0.3,1.0,1.0,446,0,0
0.3129999999996471,0.5,-0.5,1.0,447,0,0
0.6782000000002881,0.4,-0.5,1.0,448,0,0
0.6071000000001732,0.5,1.0,1.0,449,0,0
2.856800000000021,0.5,-0.5,1.0,450,0,0
0.6028000000001157,0.5,1.0,-1.0,451,0,0
0.5148999999996704,0.5,-0.5,1.0,452,0,0
1.2786000000000968,0.5,0.5,1.0,453,0,0
2.072200000000066,0.5,0.5,-1.0,454,0,0
0.989100000000235,0.5,-0.5,-1.0,455,0,0
1.478900000000067,0.3,-0.5,1.0,456,0,0
0.7880000000000109,0.5,0.5,1.0,457,0,0
1.8474999999998545,0.5,-0.5,1.0,458,0,0
1.5486000000000786,0.5,-0.5,1.0,459,0,0
0.5547999999998865,0.5,-0.5,1.0,460,0,0
0.4490000000000691,0.5,-1.0,1.0,461,0,0
0.5551999999997861,0.5,-1.0,1.0,462,0,0
4.791799999999967,0.3,1.0,-1.0,463,0,0
0.3813000000000102,0.5,-0.5,1.0,464,0,0
2.6415000000001783,0.1999999999999999,1.0,1.0,465,0,0
1.4587999999998829,0.5,0.5,-1.0,466,0,0
0.4821999999999207,0.5,-1.0,1.0,467,0,0
0.5895999999997912,0.1999999999999999,-0.5,-1.0,468,0,0
1.223199999999906,0.5,0.5,1.0,469,0,0
0.6640000000002146,0.5,-1.0,1.0,470,0,0
0.8233000000000175,0.5,-0.5,-1.0,471,0,0
2.295300000000225,0.5,0.5,1.0,472,0,0
0.5531999999998334,0.5,-0.5,1.0,473,0,0
1.1345000000001164,0.5,-0.5,1.0,474,0,0
1.253099999999904,0.3,0.5,1.0,475,0,0
0.9735999999998056,0.5,-0.5,-1.0,476,0,0
3.15729999999985,0.3,0.5,-1.0,477,0,0
1.7528000000002066,0.3,-0.5,-1.0,478,0,0
1.1210000000000946,0.5,0.5,-1.0,479,0,0
1.672900000000027,0.5,0.5,-1.0,480,0,0
1.0282000000001972,0.4,0.5,-1.0,481,0,0
0.5457000000001244,0.3,0.5,1.0,482,0,0
0.4113000000002103,0.5,-0.5,1.0,483,0,0
1.9733000000001084,0.5,1.0,1.0,484,0,0
0.6588999999999032,0.5,-1.0,1.0,485,0,0
2.1062999999999192,0.5,0.5,-1.0,486,0,0
0.7036000000002787,0.5,-0.5,1.0,487,0,0
1.015100000000075,0.5,-0.5,-1.0,488,0,0
1.2361000000000786,0.5,1.0,1.0,489,0,0
0.2719999999999345,0.6,-1.0,1.0,490,0,0
1.91229999999996,0.5,0.5,1.0,491,0,0
0.3773000000001048,0.5,-0.5,1.0,492,0,0
1.3950999999997291,0.5,1.0,-1.0,493,0,0
2.138300000000072,0.5,-1.0,-1.0,494,0,0
2.123000000000048,0.5,-1.0,1.0,495,0,0
0.6264999999998508,0.5,-0.5,1.0,496,0,0
